,A,sig_nu / MHz,nu_0 / MHz,d / (ms/MHz),Fluence / Jy ms,sig_t / ms,log_10 Scaled Energy
80,2.1481373059953777,100.0935113478911,1394.7747362327991,-0.0007156783477827,11.348019509903708,0.3072827847380566,38.40398562652596
81,15.10615515126368,82.36782962127641,1454.429631349632,-8.52034823985691e-05,11.348019509903708,0.1751429869992685,38.92228374991074
82,25.69504231706502,76.99241367767362,1428.9001718152947,-0.0012220013401796,11.348019509903708,0.3740614246054425,39.45321962985891
83,19.25462904551698,76.3771085623317,1366.1013167591284,-0.0033570332839175,11.348019509903708,0.4555834687323498,39.410045760340374
84,20.788855283415188,113.34071459810872,1311.01633316623,-0.0075810393313359,11.348019509903708,1.200015119165488,40.03538267461335
85,0.2077886764238656,104.00271538636684,1355.617634819184,-0.0174118956942376,0.0710439600293142,1.303678740816839,38.03730501063302
86,0.1704019847004388,204.4810778369868,1687.73090473202,-0.004465835578032,0.0850535370157456,1.6426084970945571,38.16860071525663
87,0.6049946911593371,384.7229709663888,2290.157614788999,-0.0074452087740986,0.0324449103553056,0.9259631888195607,37.77594365499145
88,0.1250243271174374,225.32892480085437,1579.978844021918,-0.0109825088214832,0.040896757319314,0.9893772468599112,37.83191319189559
89,0.56641846453342,78.08947774884194,1365.9183252666262,-0.0110345906142709,0.1134161757799751,1.0542179600792336,38.227818972762414
90,0.3625437544978102,45.418122632705845,1212.1600871210278,-0.0187047934163501,0.0733358060466157,1.6700597500430825,37.99848838272096
91,0.1390291412340281,143.21374605533288,1581.603996943423,-0.0165968785067772,0.0724985143862167,1.6304581066252213,38.1057277441827
92,0.1920123739864219,89.30532771596678,1537.0454577731336,-0.0094292033083785,0.1206811718460194,1.9706147348593803,38.01896739168057
93,0.4530896482428014,102.66087685670152,1746.4058596588964,-0.0081084273446678,0.1206811718460194,0.7440157155121743,38.029330298597436
94,0.4622443378576673,61.97910995943237,1409.9096870007288,-0.0082677246204015,0.1579311982239085,2.1148200591178057,38.40032236923783
95,0.4611646920934221,103.86562735267692,1196.209842212882,-0.0078701281545769,0.1134476420514275,1.14064210831968,38.184857714316145
96,0.1885550173744252,-82.55019021016128,1540.4138858985598,-0.0146751475659845,0.0613015731921998,1.452380208531732,38.02063246703121
97,2.82831570261368,250.90464944505277,631.370043507925,-0.006041206529448,0.0384919086394538,1.0873884866817962,37.72711923837375
98,0.2415006025968373,79.44401135381902,1244.4052646296143,-0.0606184984474047,0.1055871705911168,2.447606666728795,38.154544210900006
99,0.3006259951049091,98.64098607887392,1543.005438474697,-0.0118656231820777,0.0864966534537474,1.000796266650743,38.17308512069152
100,0.1238131982976251,377.7852295771041,1673.973143946427,-0.0119968086596036,0.0620731733864654,1.1711415914576486,38.00717248859546
101,0.2823251958124007,84.21828043376628,1586.12637594914,-0.0040354022652933,0.0956808755312579,0.5056309903580303,37.25729344343363
102,0.5138455031184523,294.29824174784096,1971.6963398756027,-0.0055490355631952,0.0956808755312579,0.6660496942212658,38.18043061234601
103,0.2767261817676773,61.60078685763269,1229.235444693869,-0.008015862786059,0.0488090375453765,1.2524116514288934,37.816632370058514
104,0.2712638761447232,204.8544365013378,1738.3446604283386,-0.0102956177274292,0.1048472998748841,1.180916452692197,38.252378994844335
105,0.1513489991060556,384.48455922314577,1777.5249421517103,-0.0173624679161843,0.1541372415948078,2.418712600028519,38.417471901738914
106,0.2785943781733069,108.87679965973602,1485.929583642363,-0.007582535106744,0.0797525169580842,0.934031021456308,38.11628807519968
107,0.146934203476158,130.1070099802086,1416.1674744930613,-0.00883372389386,0.0290020181806604,1.1076983379684733,37.6728556563534
108,0.2776593250435124,89.25283244520648,1286.4846052502764,-0.0117121717228816,0.0814426923791839,1.4374024663513036,38.072259473274
109,0.2000651351385173,96.53487635201051,1554.6902711826476,-0.0073552218429967,0.0376892428005453,0.9636347820407888,37.843442749566876
110,0.2398508554255705,84.7982133881338,1309.4512323089125,-0.0182368179895051,0.0435432995807564,1.12394221885078,37.798376431502604
111,0.4399852072634546,193.06245728546503,1697.5328615838075,-0.005814200305088,0.1052304529892197,0.8028427617921001,38.27533347384959
112,0.5008831254430419,66.67651654640213,1379.7928886833088,-0.0069961077931376,0.1113466448117877,0.9212119795006166,38.240828447702185
113,0.3969325038243112,141.7492673661717,1726.153920354834,-0.0089166024587219,0.1718196917217337,1.208955593727872,38.2945331412922
114,0.2361089269445843,105.11999330128256,1528.2063849451563,-0.0076942490029314,0.1718196917217337,1.5630222349960254,38.05064819384552
115,0.1139367774234078,178.12057104807005,1374.964170896186,-0.0058804707756571,0.096390794374393,1.927728429072157,38.19062495113708
116,0.1533396433553791,114.3587683134359,1555.518962091734,-0.0149611263388476,0.0245923906639715,1.275613085822098,37.69246147304133
117,1.3946699179283055,84.13655903674292,1362.8015186302594,-0.001011602412669,0.2177776286159177,0.3409456968056812,38.150025030432246
118,0.3830709977921908,116.7305749972259,1294.1856849210208,-0.0058936546643711,0.2177776286159177,1.1797345576892115,38.270131835873606
119,0.1751846972943968,149.79778661338696,1587.2752504748894,-0.009142254043943,0.0628776125242643,1.214276354644537,38.03698182172886
120,0.3835300305384328,116.04830308474108,1686.6671314507378,-0.0076542883037231,0.1786906230860357,0.5827222303833074,38.04702348947814
121,0.6415851621217469,76.40834322715797,1588.4185040793764,-0.0092642365008518,0.1786906230860357,1.0096866817599892,38.3277054558595
122,0.2487705077709985,58.2354245669659,1254.6533911677227,-0.0602121078603252,0.0676628470927245,0.5411910740240964,38.02397198267016
123,0.2539535381690644,63.57673164378081,1302.4558570798663,-0.038641631650572,0.0961725858344769,2.458004276919799,38.16760263672661
124,0.1608743236273243,140.90820759831502,1572.9020641464406,-0.0089115866942757,0.0773621491686595,1.1139489411370096,37.97233530490726
125,0.1536863919362603,93.50969980780611,1652.5806808449588,-0.0139246405516985,0.0773621491686595,0.8469000005803957,37.6553712061776
126,0.1989477316265623,109.76766057602067,1603.314792180987,-0.0107282297582431,0.0510879749296355,0.8090798507170611,37.714038124139364
127,0.1813410260745832,106.2949503117213,1419.6677609476014,-0.0069216813904167,0.0510879749296355,0.6578457998504611,37.56996614653196
128,0.5175932309626043,108.63426896015704,1387.278359447724,-0.0140620685529791,0.1941597048883263,1.2381074476518217,38.48258675859155
129,0.2262678524678382,119.38881519603838,1642.6282820714284,-0.0034153851402729,0.0451535027520484,0.6244665677362845,37.90416623193784
130,0.1397577195403154,160.63832677444017,1388.0580651868836,-0.0157688258156497,0.0528476150336372,1.0604281289530788,37.92491242413258
131,0.2008690291323411,76.04001980728276,1658.6025663193536,-0.0271266394297581,0.2525753547020752,1.448649927780904,37.94856446723388
132,0.1224595192465345,81.39616089615667,1322.0384333331708,-0.0052176855699217,0.2525753547020752,2.296917895839911,37.96338775951828
133,0.3324499889416994,65.4346139303466,1437.8582904683428,-0.0085821701328523,0.2525753547020752,2.620268146494974,38.359525420898976
134,1.924098886871722,59.30719873073467,1593.3013745642288,-0.009321754564868,0.7321413280756346,1.350756818565792,38.81620295225412
135,1.2748049804157109,63.328370514654274,1515.9494177699294,-0.015741015645945,0.7321413280756346,1.8391248537072429,38.79994426239337
136,34.20972324233098,1657.5032496202257,7272.657330181772,-0.0086772656117415,0.056523331028427,1.484504435616082,37.97455914530822
137,0.1920350593401645,116.97727897583458,1414.8833284641173,-0.0092260976425083,0.058240606681714,0.9005003073212433,37.97002907366979
138,0.1333847585832241,96.69574449359284,1442.441427970758,-0.0105472921584972,0.0275553492577754,1.072824881159434,37.667087907248565
139,0.3302999337216398,74.56791049128991,1677.0317472052025,-0.0085586030709389,0.1035110666627112,1.1631484183986052,38.262465390534096
140,0.4117917344610448,183.7235264796204,1644.78841718298,-0.0115739298705837,0.181646742522211,1.2223014017126552,38.504378607051834
141,0.1152904957692709,103.81275791015068,1195.0005028657156,-0.0049108554275403,0.0362535438769518,1.794545123364898,37.71749467808445
142,0.4526323215854601,103.14450388825831,1381.6064576876508,-0.00975671542444,0.263544436811197,0.8882753204779856,38.176849936368946
143,0.5859554436480621,65.7230012081585,1252.9216394467585,-0.0306225063571393,0.263544436811197,1.6642313982094896,38.36590637794799
144,0.2382852227651305,129.94270353777392,1476.9434768535373,-0.0079066802214785,0.0693296014631144,0.9019825245278892,38.04926072439955
145,0.8495930997878883,107.00743004675638,1488.6610274387754,-0.0010664055240695,0.064454638224517,0.3044039304943873,38.04565325926776
146,0.5565437021360663,62.37411775267167,1303.250948828901,0.001460193349701,0.2167354230238858,0.1754722802269638,37.177088979567145
147,0.4997837431837492,251.81188870325667,1186.427511252043,-0.0069928550777914,0.2167354230238858,1.0041889983017862,38.49405058631317
148,0.1303007108509099,123.98499880296524,1399.7725185629715,-0.005835803891414,0.0655316205418899,0.91410454844509,37.696699426890966
149,0.1136690131007277,26.520584537000445,1197.4903348254015,-0.0353786108795893,0.0655316205418899,4.578824483959303,37.66736680765522
150,0.2037826447759581,256.39027788892696,1777.7001781758845,-0.0084159771173494,0.026610268464798,0.7578495145068807,37.705692335402965
151,0.1440507088533336,149.52692792664362,1289.9950805490944,-0.025546294594483,0.1003156738897878,1.8844833799645493,38.18935341571826
152,0.1503124846293698,129.99208801104177,1570.932459213457,-0.0114451172437643,0.0700222948335377,1.6847729999300374,38.08476308931801
153,0.2057367943120466,53.72818418172868,1225.997043020375,-0.0087823753667445,0.0620006324162335,1.4592756049422302,37.95118133442279
154,0.2141485206806382,89.62763186553342,1245.4905637337638,-0.0199785010418228,0.1085026715129766,1.871963089513046,38.19071588982852
155,0.488112466781239,64.67738485704263,1355.3439070773768,-0.0120958061578678,0.109240881241173,0.9937220697642288,38.2197985383536
156,0.2773496198340787,170.14601544862063,1689.9156678986692,-0.010860091761337,0.0749887757959199,0.8701684920907783,38.1313008851194
157,0.2493932150284021,98.86539532852068,1401.0077469120556,-0.0110252981221962,0.0478444435179511,0.711082048107458,37.863984805017274
158,0.5603767038236518,103.95574613683524,1646.8410523670643,-8.084928443464634e-05,0.3167831825058715,0.215564716390905,37.76100700925861
159,1.0640222860410224,139.47684786311035,1654.862453425879,-0.0039737445796026,0.3167831825058715,0.7487242700044286,38.70787551931424
160,0.3176971969439032,98.1458205240149,1376.4676426445417,-0.0109194083627751,0.1931279258953466,1.994452679338787,38.46663747345366
161,0.3194348332292464,92.9255538540836,1325.6310860000408,-0.0012794401782961,0.0396925438866063,0.7206896819181745,37.758290658981366
162,0.1071225484793413,200.23725915591285,1340.0011097897493,-0.0097030396129297,0.0593507176780184,1.3965623189758458,37.97422860821551
163,0.2037230061823003,152.7105116620557,1644.0196096006491,-0.0065638002827507,0.0467520401622905,0.8255944555467425,37.92046671922902
164,0.3171612664478435,63.99666957267357,1521.5362534539968,0.0061017346614176,0.0695915572526834,1.408384336739424,38.07897836192494
165,0.2593641264872919,116.02781466985704,1484.484822008476,-0.0073482412041993,0.0613884367473009,0.8279534169396795,38.01240355206434
166,0.2261550802397083,126.02253139194556,1586.630624200109,-0.0115446186665465,0.0844137573572926,1.4266281524469129,38.173682310970044
167,0.1814695221231322,91.86140877557024,1517.1814001061289,-0.028099206897665,0.1227539635413652,2.1502828817187285,38.29853850024815
168,0.6991565366494588,90.78468968905533,1494.2720506647483,0.000710282141553,5.6531098923858965,0.1107100654420071,37.46192739448441
169,15.19837595384047,92.9643583433394,1411.1675103701205,-0.0027080710471052,5.6531098923858965,0.6319416356610593,39.565943880374796
170,9.528896749780133,114.88877936484674,1316.1214258769664,-0.0064359546187793,5.6531098923858965,1.1049846559580525,39.69782973502245
171,0.2476911043452859,100.69181963946951,1364.0645091694803,-0.0092661221693357,0.0411616495307257,0.6759744821133012,37.78902543401112
172,0.2990232700445683,62.51284067168896,1291.9611179827425,-0.0207072199252955,0.1158029573378147,2.023609574716639,38.233273813216464
173,0.5406304577894653,73.40631719520243,1438.1133057806255,-0.0056251062934557,0.1292076892210515,1.1357657135048262,38.32547967928431
174,0.2979523669418472,202.0342103066473,1078.4202224409785,-0.0023159070737015,0.0415924102016699,0.4656956162809965,37.76514218884078
175,0.3135571128826258,97.34273631227803,1379.9246509364948,-0.0110712481303255,0.059522414851954,0.898407264283409,37.982938423464105
176,0.3400876281856043,114.9008791741816,1733.5595533451897,-0.0074449657736368,0.0637527048511609,1.264478679652279,38.07369632266793
177,0.1615486266099402,117.7958403457198,1301.3336058069908,0.0031069592544793,0.077739810655484,1.656538431031705,38.05387739436569
178,0.2030152914746323,57.21907866546316,1516.9567693392798,-0.0075724289758894,0.0178934236497877,1.1021427544067657,37.502408548887395
179,0.2577269492518607,100.76845114688102,1443.1702733659326,-0.0046170418145867,0.2326017496709852,3.256084022869952,38.57170228210185
180,0.0884930830439742,132.72776557277706,1631.6207683839275,0.0024002811623985,0.0557840277358794,2.6339339863724955,37.99486282699157
181,0.1310806222912269,124.74578695662562,1578.4271793169935,-0.009023085985444,0.0954158085190197,1.7876865411405327,38.19797221706597
182,0.1520108531967648,-81.98068208394209,1300.8676155200187,-0.0069639804467946,0.0549014212789428,1.71996222890451,37.890851578490604
183,0.1328738678160079,124.10624095909712,1392.0206439986464,-0.0199500860164217,0.0753195558508446,1.4177301224521797,38.09746447566244
184,0.2875357547640256,109.42992309407325,1478.4727713049383,-0.0106395715457911,0.0640204717056864,0.9859818996787468,38.01354727216507
185,0.2061213141288072,195.0107306752498,1686.0062371474542,-0.0088424714179946,0.2064538230205617,1.742583418479243,38.384242319754414
186,0.2021961777311599,137.05020519418247,1573.878239974037,-0.0108746231777925,0.2064538230205617,1.179066897442949,38.05305840863861
187,0.1689067645805073,206.85681278616005,1637.6647925498326,-0.0039758251668411,0.0899327708433435,1.1525083533338425,38.173582969757355
188,0.4489740862538721,215.8435636112704,1769.9988236859897,-0.0134322861862477,0.1006828946190814,1.0900730419667464,38.273172114127156
189,0.2178663099718823,104.21783433589866,1338.2783497541789,-0.0074002954387117,0.0930234117550447,1.5007707827541452,38.15147231086193
190,0.1709284954644225,108.953874683191,1210.908581559171,-0.0129534139471522,0.0898551464241851,2.403466328341597,38.101182935069076
191,0.242571015560459,111.32930877083884,1443.0630897668725,-0.0123763341746922,0.1067524155151224,1.1651823479174586,38.06893821825441
192,0.2468661099664287,73.01116182736101,1548.8075409668093,-0.0125957152087753,0.1067524155151224,0.9501788094815264,37.80475197638701
193,0.1942486503726969,161.29840854955685,1590.490893837971,-0.0069144721147801,0.0472155044692611,0.793505609336218,37.937857877413556
194,0.2870975484019694,218.2842649032496,1592.8045480835872,-0.0096326583839336,0.1597841057574627,1.1336723569981937,38.42783569822383
195,0.1942599451291373,142.62081702967222,1672.6288646080727,-0.01120342131943,0.055638144670659,1.0325527202885496,37.99737299521736
196,0.1437440216706384,98.33202821130536,1298.9430595240726,-0.015870516553422,0.0747569093480945,1.984785695483141,38.04797047142668
197,0.1676558996910539,138.00742080702068,1500.2019566485458,-0.0066968785534945,0.0500780307427572,0.8758632466508455,37.9171363583605
198,0.1243034562372439,143.6335465154626,1490.783565080715,-0.0082650811533583,0.0408352388045152,1.0946448432459503,37.85027117808208
199,0.516935362944378,90.0393312881606,1597.9188663746925,-0.0042784749427164,0.062058648586398,0.6720075345697656,38.06779008969534
200,0.4418889470769707,502.8814256635542,2489.2265963373666,0.0038109077991394,0.0704410810940649,1.8528067069650975,38.092688618830536
201,0.1280378379930547,78.92126234450164,1510.382815169196,-0.0046368429072611,0.0141212053564612,1.516048110182448,37.40891770849454
202,0.4215842002317316,85.67498805394278,1522.284631053044,-0.0025077910170864,0.0843157361636036,0.6346805463696543,38.147798925024496
203,0.1530578190375867,113.9169709698876,1336.935808124109,-0.0119217729047085,0.0838338227291383,1.139875728558159,37.878955822621144
204,0.1363980550876417,88.80091648290016,1576.423286666002,-0.0182921522850155,0.0838338227291383,1.214627563047234,37.74832312491187
205,0.844166583961239,64.14027524239862,1615.1913165542835,-0.0024759678641964,0.2530178639171557,0.592137717461876,38.182435209116335
206,0.5777627118131411,83.83119764308616,1526.15173732317,-0.0086273235052482,0.2530178639171557,1.2362256312343118,38.4537064318008
207,0.2329217858142052,185.3361426141821,1816.4990416406977,-0.0231868413301388,0.0812987086734874,1.957770804234223,38.17717043866629
208,0.136898053209013,61.39287653634493,1397.2363400041477,-0.0228403272759317,0.0640227753855447,2.198764643349985,38.00362298785386
209,0.2065000255915981,120.94176839868727,1491.1168015482674,-0.0074366968133083,0.1064849508121754,1.308346878503044,38.24145767849077
210,0.2286025969169733,110.75834549076502,1627.5621548027757,-0.0125354310668945,0.0422600214953362,0.6709801572443471,37.887516516924016
211,0.1969758292564002,109.11784683587578,1681.9885300204037,-0.0105143637877818,0.0775692395171359,1.4948096054943962,38.14008737655263
212,0.4103155038486392,72.73018433596198,1704.3863612838095,-0.0069135084339341,0.0579808236045833,0.9368437966026324,38.02555934593554
213,0.2156835274442075,139.99351530726543,1588.3892406349144,-0.0051255366484131,0.0861192799144896,0.9632021041048386,38.17399279285853
214,0.184253792333234,70.81520757917838,1265.61924560727,-0.0172899735976984,0.0767100655137488,2.136889983940841,38.05427809667466
215,0.2050572262344016,78.43866011007508,1393.3846188726232,-0.0203874465328135,0.0504617179782442,1.3824539470555235,37.68018811074838
216,0.1278743573076997,86.11677931757528,1361.441758829457,-0.0004978912321761,0.0504617179782442,1.0873630779354595,37.41137801847765
217,0.1679169161261309,141.845134576053,1460.5777261086046,-0.0156029251232898,0.0703939089212355,1.183445353834676,38.07138105212111
218,0.2285068726608591,123.9637558712046,1713.6730244892194,-0.0094314031969999,0.0872135642544015,1.85280616293464,38.20125612762387
219,0.3019516283442841,54.967756744977656,1359.6103513809535,-0.0082694372797688,0.0269224293356107,0.5740591309395338,37.650279746995
